,i_e_weight,background_activity,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
0,-3.615593785926918,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0010403361426656506,0.0005217966029282647,0.16666666666666666,0.3333333333333333,1.6666666666666667
1,-2.303114765121343,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.003330551240322527,0.0016906136595545738,0.1111111111111111,0.3333333333333333,2.3333333333333335
2,-1.3472481277794746,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,3.0
3,-1.1820088880071733,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,2.6666666666666665
4,-0.8128374122435611,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,2.3333333333333335
5,-0.5753173491502572,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0030015888749412253,0.0015075821501856987,0.3333333333333333,0.3333333333333333,1.3333333333333333
6,-0.1408477744794565,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,9.0
7,0.24226539314715723,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.3551807362062962,0.6145762864282939,0.25007718019162467,193.33333333333334,589.0
8,0.3141626650657141,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.3644075795655613,0.5893379463310117,0.2650455214232972,182.0,522.6666666666666
9,0.45522715268443203,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.4609143816460232,0.6525093417573132,0.35667117761487105,191.33333333333334,345.0
10,0.4775657756631482,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.48512821484630003,0.6727842559426955,0.3808784066169808,218.0,364.6666666666667
11,0.7486422759402611,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.6328615550977817,0.7310612572700106,0.5585517586561973,205.0,164.0
12,0.8006803699593155,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.627358362278795,0.7343936566433805,0.5476543928206218,224.0,185.66666666666666
13,1.0778108447158044,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.6943818082592581,0.7588939711226917,0.640253137850006,224.66666666666666,126.0
14,1.2707951534936592,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7406335250664479,0.7988099235094074,0.6904399316098738,223.66666666666666,101.66666666666667
15,1.2763983522751627,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.742282292556661,0.7975490892301492,0.6955852186552464,247.66666666666666,107.33333333333333
16,1.3113575861763938,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7339842953491251,0.802786850069715,0.6763108717782939,234.33333333333334,112.0
17,1.3261978385504616,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7390217528730281,0.7995873664353669,0.6871500579019617,253.33333333333334,116.33333333333333
18,1.3671502344990665,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7506641249735154,0.8032580486978796,0.7053480405129751,235.0,99.66666666666667
19,1.4389313342354226,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8224573059024253,0.8355295454901764,0.8111435631163034,230.66666666666666,58.666666666666664
20,1.5698050932433922,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7915719062777566,0.8216853375030264,0.7639069394304051,226.0,70.33333333333333
21,1.6172517713577839,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7714223193592743,0.8261287233886686,0.7238677906041775,242.66666666666666,92.0
22,1.8128413169017952,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9000300938319903,0.9046624959265159,0.8961009197892852,252.0,29.666666666666668
23,1.8500466973457268,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8895229822941557,0.8991141482534845,0.8804896170173823,266.3333333333333,38.666666666666664
24,1.8581789748538142,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8501213278588206,0.8827616534141761,0.8201866046324762,241.0,52.333333333333336
25,1.999843761262416,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8541704418991624,0.8886992963597263,0.8222362744912584,274.0,59.666666666666664
26,2.01575902106135,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8658172003616782,0.8827564364598691,0.8504072676057882,262.0,43.333333333333336
27,2.085025297149214,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9162182770341197,0.9396052223950151,0.8942146857093108,300.0,35.333333333333336
28,2.265695189914287,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9286418902772011,0.9384113402139588,0.9201765454600436,282.3333333333333,25.666666666666668
29,2.2891187041607926,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9743900356247389,0.9759699901406309,0.9728298107162233,297.3333333333333,8.666666666666666
30,2.296168180323078,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9322517147050343,0.9447388632437006,0.9204136452396744,251.66666666666666,22.333333333333332
31,2.659369542187721,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9138733451507751,0.9187807343235153,0.9105293123677433,284.3333333333333,31.0
32,2.9205883847846406,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.965178065975993,0.9778782084674679,0.953021029399239,288.3333333333333,14.0
33,3.124575757885964,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9773533189264038,0.9820190341865414,0.9732676870808546,297.6666666666667,8.0
34,3.316351741391024,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9888210901057467,1.0023249706431485,0.9757125923715502,310.3333333333333,8.0
35,3.4299813678821747,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0067167265922075,1.0188836296931034,0.9948890735667134,274.6666666666667,1.3333333333333333
36,3.481582733092165,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9752908097995113,0.9843895723879713,0.9663744586572219,298.0,10.666666666666666
37,3.523914136064861,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9795481247987153,0.9852849511978303,0.9740397991894998,307.3333333333333,8.666666666666666
38,3.5565123188261465,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9967186299961904,1.0048657791737066,0.9888003177278847,308.0,3.3333333333333335
39,3.5681086835934783,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9940947184273776,0.9892974105049381,0.9990448901623686,303.6666666666667,0.3333333333333333
40,3.5844790295992404,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9838869609917218,1.0014639344010303,0.9670623057129683,310.3333333333333,11.0
41,3.7074437680417223,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.003752219827585,1.011931737621131,0.9957121641570467,318.3333333333333,1.3333333333333333
42,3.861485365559585,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.002409327691103,1.0095601822188474,0.9954107938821969,308.3333333333333,1.3333333333333333
43,3.9079481013045156,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9987034456337515,1.0062882446758854,0.9913108686769951,311.0,2.6666666666666665
44,3.9330461157384455,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9825732997838569,0.9790285528384087,0.9861796891294388,263.0,3.6666666666666665
45,4.1109242949832225,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9900953941286169,0.988880983974988,0.9915543096159837,285.0,2.3333333333333335
46,4.259613904052328,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9854753021738656,0.9809026543656203,0.9901375498497779,291.3333333333333,3.0
47,4.382860781739988,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9959991318399067,0.9983553759110896,0.9937020562271556,276.3333333333333,1.6666666666666667
48,4.383661618611967,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9979792051649318,1.0035541380158535,0.9931194616748091,304.0,2.0
49,4.38745108765678,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9906296196136074,0.9889640018769352,0.9924789763451475,263.3333333333333,2.0
50,4.501116441634213,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0047541289721054,1.0119935952055457,0.9978700745473909,326.3333333333333,0.6666666666666666
51,4.560086483233147,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9961175593998276,0.9960094645132892,0.996299644588618,274.6666666666667,1.0
52,4.6928552567448865,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9997461361342389,1.0023023551096069,0.9973836493474515,261.6666666666667,0.6666666666666666
53,4.703702182944147,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9990051097093463,1.0037382365224998,0.9943987493420691,312.3333333333333,1.6666666666666667
54,4.8524035984029785,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.004116405658231,1.0157493914456863,0.9933217546790954,297.3333333333333,2.0
55,4.904894489295001,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0029822795195227,1.0094574080171714,0.9967105263157895,298.3333333333333,1.0
56,4.906066587922071,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9814688661112085,0.9800874722456062,0.9830848537019928,307.0,5.333333333333333
57,5.011403421477593,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9994742008032357,1.0042726756628026,0.9947753977483504,306.0,1.6666666666666667
58,5.144877788912417,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9862254499083111,0.9793786424678829,0.993261670494149,291.6666666666667,2.0
59,5.282517780026132,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9875469014187516,0.9792916865278046,0.9962998351318945,297.0,1.0
60,5.41374925463162,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9830917991798526,0.9717775971400555,0.9949235666963031,274.6666666666667,1.3333333333333333
61,5.514993302401912,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9827657804183385,0.9716531526161819,0.9956898447464485,290.6666666666667,1.3333333333333333
62,5.693954162649976,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9746590845760482,0.9568110574637051,0.9932816683440616,295.6666666666667,2.0
63,5.842775499382821,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9821951082674483,0.9683313017346039,0.9966659482572825,313.0,1.0
64,5.896429681147558,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9746370537789417,0.9568449142989867,0.9936312509499924,226.33333333333334,1.3333333333333333
65,5.933378442934746,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9651658419554051,0.9361215296063027,0.9961587582277237,257.0,1.0
66,5.94964274176529,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9829472909367452,0.9789438257985305,0.9869907396305444,253.33333333333334,3.3333333333333335
67,6.0497790556057796,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9641422801665612,0.9356967388745518,0.9957729742407254,309.3333333333333,1.3333333333333333
68,6.258327219809969,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9622858833656488,0.9340590857231644,0.9925377308763891,311.0,2.3333333333333335
69,6.25979741540533,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9698269143481694,0.9464737088049038,0.9943666756799856,302.3333333333333,1.6666666666666667
70,6.488421200418821,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9536883592675979,0.9154762896388983,0.9953112327656123,288.6666666666667,1.3333333333333333
71,6.5159455559119905,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.942816993686974,0.8990276946387249,0.9926630490010773,259.6666666666667,2.0
72,6.530186392468956,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9602055535763653,0.9283683067829553,0.9948209366391184,271.3333333333333,1.3333333333333333
73,6.598122107990873,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9619757353173864,0.9304602429505392,0.9958511287370347,290.3333333333333,1.3333333333333333
74,6.67550121577437,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9282317792021645,0.8692602849130281,0.9961751456979453,267.3333333333333,1.0
75,6.699800980527931,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9592939312586123,0.9293785844428267,0.9915349597615405,282.0,2.3333333333333335
76,6.707192650287035,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9526474338916536,0.9131007952842586,0.9962066085693536,263.0,1.0
77,6.763368745349877,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9373071918695265,0.8878425653577487,0.9935085511906426,259.6666666666667,1.6666666666666667
78,6.903263744615995,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9176341338991554,0.8621511840563049,0.9812126647642342,244.66666666666666,4.666666666666667
79,6.94199634820139,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9557957334930695,0.9183777740761866,0.9964023189719952,247.33333333333334,1.0
80,6.953371954158773,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.928404971669715,0.8714339125912806,0.9936491230279637,256.6666666666667,1.6666666666666667
81,7.322521232677156,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9238677575592343,0.8658183253080937,0.9932248757460025,255.0,1.6666666666666667
82,7.622144470122734,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9145240885422515,0.8447226036049282,0.9973348228534951,287.0,0.6666666666666666
83,7.713301782505251,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9113991598367454,0.8416532156234052,0.9939071702112767,276.0,1.6666666666666667
84,8.04730053919517,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9113944949607102,0.8392867657894053,0.997604481937021,250.0,0.6666666666666666
85,8.124699236338987,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9123909637984297,0.8419895953135805,0.9959502365061881,248.66666666666666,1.0
86,8.438391603739246,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8813409359645847,0.793198706297488,0.9921908315565032,215.33333333333334,1.6666666666666667
87,8.54052809160271,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8817386436173122,0.7937525088867284,0.9935093081532319,244.66666666666666,1.6666666666666667
88,8.807060141656848,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8942344793122267,0.8163908791565392,0.9893485972978434,228.33333333333334,2.3333333333333335
89,8.950770645318157,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8555682815727809,0.7496922273163628,0.9967637540453075,239.33333333333334,0.6666666666666666
90,8.952614461337399,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8801950074370933,0.7893920114112786,0.994697448872022,261.0,1.3333333333333333
91,9.33123869462213,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8318664574552433,0.7159188705271918,0.9966155564145515,224.33333333333334,0.6666666666666666
92,9.481991153833869,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8419496119470825,0.7279096740412779,1.0,226.0,0.0
93,9.653924374952581,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8346693214388653,0.7221131368610653,0.9907940416161742,217.0,2.0
94,9.752386065340191,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8396709180647197,0.7246702189084687,0.9988137603795967,223.0,0.3333333333333333
95,9.82771054461568,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8358855016979235,0.7235511025033836,0.9896855380509818,227.66666666666666,2.3333333333333335
96,10.205583781415172,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8303383111513257,0.7121536148221468,0.9957264957264957,221.33333333333334,1.0
97,10.362283154491703,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8104072056712471,0.683529420857678,0.9985693848354793,193.66666666666666,0.3333333333333333
98,10.947800083837787,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7863657087178191,0.6492260402508773,0.9982174688057041,179.0,0.3333333333333333
99,11.544319132480785,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7587215351672985,0.6137253022029071,0.9963768115942028,183.66666666666666,0.6666666666666666
100,12.393055248028993,15.095621488966964,4.9317965951712415,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7237585444730152,0.5717720142776633,0.9944569337917658,176.0,1.0
